epoch,trainingMSE,testingMSE
12003,1.8325327046201974,2.269232769544405
12004,1.8325327046201971,2.269232769545432
12005,1.832532704620197,2.2692327695464583
12006,1.8325327046201967,2.2692327695474828
12007,1.8325327046201971,2.269232769548503
12008,1.832532704620197,2.269232769549523
12009,1.8325327046201962,2.269232769550541
12010,1.8325327046201978,2.269232769551558
12011,1.8325327046201991,2.2692327695525747
12012,1.8325327046201993,2.2692327695535863
12013,1.8325327046201978,2.269232769554597
12014,1.8325327046201976,2.2692327695556074
12015,1.8325327046201956,2.2692327695566177
12016,1.8325327046201967,2.2692327695576218
12017,1.8325327046201958,2.2692327695586267
12018,1.8325327046201962,2.2692327695596313
12019,1.832532704620198,2.2692327695606322
12020,1.8325327046201985,2.2692327695616306
12021,1.832532704620199,2.2692327695626298
12022,1.832532704620197,2.269232769563624
12023,1.832532704620198,2.269232769564619
12024,1.8325327046201991,2.2692327695656114
12025,1.832532704620199,2.2692327695666044
12026,1.8325327046201974,2.26923276956759
12027,1.832532704620197,2.2692327695685783
12028,1.832532704620197,2.269232769569564
12029,1.832532704620197,2.2692327695705474
12030,1.832532704620199,2.2692327695715298
12031,1.8325327046201987,2.2692327695725107
12032,1.8325327046201967,2.2692327695734886
12033,1.832532704620196,2.2692327695744656
12034,1.8325327046201985,2.2692327695754413
12035,1.8325327046201956,2.2692327695764165
12036,1.8325327046201976,2.269232769577386
12037,1.832532704620196,2.2692327695783576
12038,1.8325327046201971,2.269232769579326
12039,1.8325327046201978,2.2692327695802943
12040,1.8325327046201974,2.2692327695812593
12041,1.8325327046201958,2.269232769582224
12042,1.8325327046201962,2.2692327695831827
12043,1.8325327046201974,2.269232769584144
12044,1.832532704620196,2.2692327695851024
12045,1.832532704620197,2.269232769586058
12046,1.8325327046201985,2.2692327695870165
12047,1.8325327046201971,2.2692327695879695
12048,1.8325327046201974,2.2692327695889207
12049,1.8325327046201954,2.2692327695898697
12050,1.8325327046201974,2.269232769590818
12051,1.8325327046201976,2.2692327695917633
12052,1.8325327046201971,2.269232769592711
12053,1.8325327046201976,2.2692327695936525
12054,1.8325327046201974,2.269232769594596
12055,1.8325327046201976,2.269232769595533
12056,1.8325327046201971,2.2692327695964742
12057,1.832532704620197,2.2692327695974077
12058,1.8325327046201974,2.2692327695983456
12059,1.832532704620196,2.2692327695992773
12060,1.8325327046201974,2.269232769600211
12061,1.8325327046201976,2.2692327696011403
12062,1.832532704620199,2.269232769602069
12063,1.8325327046201985,2.2692327696029935
12064,1.8325327046201987,2.269232769603921
12065,1.832532704620198,2.269232769604844
12066,1.8325327046201985,2.2692327696057664
12067,1.8325327046201974,2.269232769606688
12068,1.8325327046201974,2.269232769607606
12069,1.8325327046201956,2.269232769608523
12070,1.832532704620199,2.269232769609438
12071,1.8325327046201974,2.2692327696103534
12072,1.832532704620198,2.2692327696112646
12073,1.8325327046201987,2.2692327696121763
12074,1.8325327046201967,2.2692327696130845
12075,1.832532704620195,2.269232769613995
12076,1.8325327046201958,2.2692327696148986
12077,1.8325327046201967,2.2692327696158063
12078,1.8325327046201962,2.269232769616708
12079,1.8325327046201967,2.269232769617606
12080,1.8325327046201967,2.269232769618506
12081,1.832532704620198,2.2692327696194083
12082,1.8325327046201967,2.269232769620304
12083,1.8325327046201978,2.2692327696212
12084,1.8325327046201976,2.269232769622093
12085,1.832532704620198,2.269232769622986
12086,1.8325327046201971,2.2692327696238763
12087,1.8325327046201985,2.269232769624766
12088,1.8325327046201978,2.2692327696256513
12089,1.8325327046201978,2.2692327696265364
12090,1.8325327046201978,2.2692327696274215
12091,1.8325327046201971,2.269232769628304
12092,1.8325327046201967,2.269232769629185
12093,1.832532704620198,2.2692327696300643
12094,1.8325327046201967,2.2692327696309436
12095,1.8325327046201967,2.2692327696318193
12096,1.8325327046201978,2.2692327696326946
12097,1.832532704620198,2.2692327696335677
12098,1.8325327046201978,2.26923276963444
12099,1.832532704620197,2.2692327696353094
12100,1.8325327046201951,2.269232769636178
12101,1.832532704620197,2.2692327696370493
12102,1.832532704620198,2.269232769637914
12103,1.832532704620196,2.2692327696387777
12104,1.8325327046201962,2.2692327696396384
12105,1.832532704620196,2.269232769640502
12106,1.8325327046201976,2.2692327696413632
12107,1.832532704620198,2.2692327696422194
12108,1.832532704620198,2.269232769643076
12109,1.8325327046201962,2.269232769643933
12110,1.8325327046201962,2.2692327696447863
12111,1.8325327046201978,2.269232769645637
12112,1.832532704620198,2.26923276964649
12113,1.8325327046201987,2.269232769647339
12114,1.8325327046201996,2.2692327696481898
12115,1.8325327046201978,2.269232769649032
12116,1.832532704620198,2.2692327696498813
12117,1.8325327046201974,2.2692327696507233
12118,1.8325327046201978,2.2692327696515653
12119,1.8325327046201978,2.2692327696524064
12120,1.8325327046201971,2.269232769653245
12121,1.8325327046201974,2.269232769654083
12122,1.8325327046201967,2.269232769654919
12123,1.8325327046201967,2.2692327696557526
12124,1.8325327046201974,2.2692327696565853
12125,1.8325327046201962,2.2692327696574166
12126,1.8325327046201978,2.2692327696582484
12127,1.832532704620197,2.269232769659074
12128,1.8325327046201978,2.269232769659903
12129,1.8325327046201976,2.2692327696607313
12130,1.832532704620198,2.269232769661556
12131,1.832532704620197,2.2692327696623784
12132,1.832532704620196,2.2692327696632004
12133,1.8325327046201958,2.2692327696640198
12134,1.8325327046201956,2.2692327696648387
12135,1.8325327046201962,2.2692327696656562
12136,1.8325327046201971,2.2692327696664707
12137,1.8325327046201971,2.2692327696672856
12138,1.832532704620199,2.2692327696680983
12139,1.8325327046201974,2.269232769668912
12140,1.8325327046201976,2.2692327696697214
12141,1.8325327046201967,2.26923276967053
12142,1.832532704620196,2.26923276967134
12143,1.832532704620197,2.269232769672143
12144,1.8325327046201967,2.2692327696729477
12145,1.8325327046201967,2.2692327696737524
12146,1.8325327046201987,2.2692327696745545
12147,1.832532704620196,2.269232769675354
12148,1.8325327046201971,2.269232769676152
12149,1.8325327046201967,2.2692327696769503
12150,1.8325327046201976,2.269232769677747
12151,1.8325327046201971,2.269232769678541
12152,1.832532704620198,2.269232769679335
12153,1.8325327046201971,2.2692327696801264
12154,1.8325327046201962,2.269232769680917
12155,1.8325327046201976,2.269232769681708
12156,1.8325327046201996,2.2692327696824974
12157,1.8325327046201985,2.269232769683284
12158,1.8325327046201971,2.2692327696840686
12159,1.8325327046202002,2.2692327696848493
12160,1.8325327046201976,2.2692327696856354
12161,1.8325327046201971,2.2692327696864156
12162,1.8325327046201967,2.269232769687196
12163,1.8325327046201976,2.2692327696879744
12164,1.8325327046201962,2.2692327696887515
12165,1.832532704620197,2.269232769689526
12166,1.8325327046201971,2.2692327696903036
12167,1.8325327046201971,2.2692327696910746
12168,1.8325327046201991,2.2692327696918446
12169,1.832532704620199,2.269232769692617
12170,1.8325327046201976,2.269232769693385
12171,1.8325327046201974,2.2692327696941517
12172,1.8325327046201971,2.2692327696949186
12173,1.8325327046201978,2.269232769695684
12174,1.8325327046201985,2.2692327696964485
12175,1.832532704620199,2.2692327696972088
12176,1.832532704620198,2.269232769697973
12177,1.832532704620197,2.269232769698731
12178,1.832532704620196,2.269232769699491
12179,1.832532704620197,2.269232769700246
12180,1.8325327046201978,2.2692327697010026
12181,1.832532704620197,2.269232769701757
12182,1.832532704620196,2.2692327697025108
12183,1.8325327046201976,2.2692327697032613
12184,1.8325327046201962,2.2692327697040127
12185,1.8325327046201976,2.2692327697047605
12186,1.8325327046201956,2.269232769705512
12187,1.8325327046201976,2.2692327697062593
12188,1.8325327046201985,2.2692327697070014
12189,1.832532704620198,2.269232769707748
12190,1.8325327046201958,2.269232769708489
12191,1.8325327046201974,2.26923276970923
12192,1.832532704620197,2.26923276970997
12193,1.8325327046201971,2.269232769710708
12194,1.832532704620197,2.269232769711446
12195,1.8325327046201976,2.2692327697121804
12196,1.832532704620196,2.2692327697129158
12197,1.8325327046201958,2.2692327697136494
12198,1.8325327046201967,2.269232769714381
12199,1.8325327046201971,2.2692327697151122
12200,1.8325327046201971,2.269232769715842
12201,1.8325327046201976,2.26923276971657
12202,1.832532704620198,2.269232769717297
12203,1.8325327046201971,2.269232769718023
12204,1.8325327046201974,2.269232769718747
12205,1.8325327046201971,2.2692327697194696
12206,1.8325327046201974,2.269232769720192
12207,1.8325327046201978,2.269232769720912
12208,1.832532704620198,2.2692327697216306
12209,1.8325327046201971,2.269232769722348
12210,1.8325327046201978,2.269232769723066
12211,1.8325327046201978,2.2692327697237813
12212,1.8325327046201971,2.2692327697244967
12213,1.8325327046201974,2.2692327697252086
12214,1.8325327046201974,2.26923276972592
12215,1.832532704620197,2.2692327697266292
12216,1.8325327046201971,2.26923276972734
12217,1.8325327046201974,2.2692327697280477
12218,1.8325327046201962,2.269232769728755
12219,1.8325327046201976,2.2692327697294603
12220,1.8325327046201971,2.2692327697301655
12221,1.832532704620197,2.269232769730869
12222,1.8325327046201956,2.2692327697315684
12223,1.8325327046201967,2.2692327697322687
12224,1.8325327046201967,2.269232769732969
12225,1.832532704620197,2.2692327697336694
12226,1.8325327046201962,2.269232769734368
12227,1.832532704620198,2.2692327697350625
12228,1.8325327046201985,2.269232769735759
12229,1.8325327046201976,2.2692327697364507
12230,1.8325327046201974,2.2692327697371417
12231,1.8325327046201971,2.2692327697378314
12232,1.8325327046201974,2.2692327697385215
12233,1.832532704620198,2.2692327697392116
12234,1.8325327046201974,2.269232769739898
12235,1.8325327046201974,2.2692327697405825
12236,1.8325327046201978,2.2692327697412686
12237,1.8325327046201991,2.269232769741953
12238,1.8325327046201962,2.269232769742635
12239,1.832532704620196,2.269232769743316
12240,1.8325327046201985,2.2692327697439962
12241,1.8325327046201954,2.2692327697446752
12242,1.8325327046201967,2.269232769745353
12243,1.8325327046201962,2.269232769746029
12244,1.8325327046201971,2.269232769746705
12245,1.8325327046201971,2.269232769747379
12246,1.8325327046201967,2.269232769748052
12247,1.8325327046201967,2.269232769748725
12248,1.832532704620198,2.2692327697493946
12249,1.8325327046201956,2.2692327697500647
12250,1.8325327046201974,2.2692327697507326
12251,1.8325327046201974,2.2692327697513983
12252,1.8325327046201985,2.2692327697520662
12253,1.8325327046201971,2.2692327697527306
12254,1.8325327046201974,2.269232769753395
12255,1.8325327046201985,2.2692327697540575
12256,1.8325327046201971,2.269232769754719
12257,1.8325327046201962,2.2692327697553787
12258,1.8325327046201971,2.269232769756036
12259,1.8325327046201956,2.2692327697566954
12260,1.8325327046201945,2.2692327697573544
12261,1.832532704620197,2.2692327697580095
12262,1.8325327046201967,2.2692327697586623
12263,1.8325327046201974,2.269232769759316
12264,1.8325327046201962,2.2692327697599683
12265,1.8325327046201974,2.269232769760621
12266,1.8325327046201978,2.2692327697612695
12267,1.8325327046201987,2.2692327697619183
12268,1.8325327046201976,2.2692327697625663
12269,1.8325327046201976,2.2692327697632133
12270,1.8325327046201976,2.269232769763858
12271,1.8325327046201958,2.269232769764503
12272,1.832532704620196,2.269232769765146
12273,1.8325327046201974,2.269232769765787
12274,1.832532704620197,2.26923276976643
12275,1.8325327046201967,2.2692327697670676
12276,1.8325327046201956,2.2692327697677084
12277,1.8325327046201962,2.269232769768346
12278,1.832532704620197,2.269232769768981
12279,1.8325327046201967,2.269232769769617
12280,1.8325327046201978,2.269232769770251
12281,1.832532704620197,2.269232769770886
12282,1.8325327046201987,2.2692327697715173
12283,1.8325327046201985,2.269232769772146
12284,1.832532704620198,2.2692327697727803
12285,1.8325327046201971,2.2692327697734074
12286,1.8325327046201974,2.269232769774035
12287,1.8325327046201976,2.269232769774662
12288,1.8325327046201962,2.2692327697752854
12289,1.8325327046201962,2.269232769775911
12290,1.8325327046201971,2.269232769776534
12291,1.832532704620196,2.2692327697771577
12292,1.832532704620196,2.2692327697777794
12293,1.8325327046201958,2.2692327697783994
12294,1.832532704620197,2.2692327697790193
12295,1.8325327046201971,2.2692327697796335
12296,1.8325327046201962,2.269232769780251
12297,1.8325327046201967,2.269232769780869
12298,1.8325327046201976,2.269232769781484
12299,1.832532704620197,2.2692327697820964
12300,1.8325327046201974,2.26923276978271
12301,1.8325327046201974,2.269232769783321
12302,1.8325327046201987,2.2692327697839305
12303,1.8325327046201974,2.2692327697845416
12304,1.8325327046201962,2.269232769785149
12305,1.8325327046201967,2.2692327697857557
12306,1.8325327046201974,2.2692327697863632
12307,1.8325327046201974,2.269232769786966
12308,1.832532704620197,2.269232769787571
12309,1.8325327046201974,2.2692327697881733
12310,1.832532704620198,2.269232769788775
12311,1.8325327046201962,2.269232769789376
12312,1.8325327046201967,2.2692327697899763
12313,1.8325327046201976,2.2692327697905763
12314,1.8325327046201971,2.269232769791173
12315,1.8325327046201976,2.2692327697917696
12316,1.832532704620197,2.269232769792364
12317,1.8325327046201978,2.2692327697929597
12318,1.8325327046201976,2.269232769793553
12319,1.832532704620197,2.2692327697941463
12320,1.8325327046201962,2.2692327697947374
12321,1.832532704620198,2.26923276979533
12322,1.8325327046201958,2.2692327697959174
12323,1.832532704620197,2.2692327697965067
12324,1.8325327046201956,2.269232769797094
12325,1.8325327046201967,2.2692327697976813
12326,1.8325327046201956,2.2692327697982653
12327,1.8325327046201971,2.26923276979885
12328,1.8325327046201976,2.2692327697994332
12329,1.8325327046201976,2.2692327698000163
12330,1.8325327046201974,2.269232769800598
12331,1.8325327046201974,2.269232769801179
12332,1.8325327046201974,2.2692327698017567
12333,1.832532704620197,2.269232769802336
12334,1.832532704620198,2.2692327698029127
12335,1.8325327046201971,2.2692327698034904
12336,1.8325327046201958,2.2692327698040655
12337,1.832532704620197,2.2692327698046397
12338,1.8325327046201967,2.2692327698052135
12339,1.8325327046201962,2.2692327698057846
12340,1.8325327046201956,2.2692327698063566
12341,1.8325327046201976,2.2692327698069255
12342,1.832532704620197,2.2692327698074957
12343,1.8325327046201956,2.2692327698080628
12344,1.8325327046201971,2.2692327698086308
12345,1.8325327046201974,2.269232769809199
12346,1.8325327046201962,2.269232769809765
12347,1.8325327046201987,2.269232769810326
12348,1.8325327046201971,2.2692327698108916
12349,1.8325327046201976,2.2692327698114543
12350,1.8325327046201974,2.2692327698120134
12351,1.8325327046201967,2.2692327698125756
12352,1.8325327046201967,2.269232769813135
12353,1.8325327046201958,2.269232769813694
12354,1.8325327046201976,2.269232769814251
12355,1.832532704620198,2.2692327698148076
12356,1.8325327046201971,2.2692327698153627
12357,1.8325327046201985,2.2692327698159187
12358,1.8325327046201971,2.2692327698164716
12359,1.832532704620198,2.269232769817023
12360,1.8325327046201971,2.2692327698175743
12361,1.8325327046201976,2.2692327698181267
12362,1.8325327046201978,2.2692327698186747
12363,1.8325327046201976,2.2692327698192227
12364,1.8325327046201974,2.269232769819771
12365,1.8325327046201974,2.269232769820318
12366,1.8325327046201971,2.269232769820864
12367,1.8325327046201971,2.2692327698214085
12368,1.8325327046201974,2.26923276982195
12369,1.8325327046201978,2.2692327698224948
12370,1.8325327046201976,2.269232769823037
12371,1.832532704620196,2.2692327698235784
12372,1.8325327046201958,2.26923276982412
12373,1.832532704620197,2.269232769824658
12374,1.8325327046201976,2.2692327698251957
12375,1.8325327046201962,2.269232769825733
12376,1.8325327046201974,2.2692327698262686
12377,1.8325327046201978,2.269232769826807
12378,1.8325327046201962,2.2692327698273407
12379,1.8325327046201976,2.269232769827874
12380,1.8325327046201962,2.2692327698284074
12381,1.8325327046201967,2.2692327698289363
12382,1.8325327046201976,2.2692327698294683
12383,1.8325327046201978,2.26923276983
12384,1.8325327046201971,2.269232769830528
12385,1.8325327046201985,2.2692327698310577
12386,1.8325327046201976,2.269232769831585
12387,1.8325327046201985,2.2692327698321106
12388,1.8325327046201967,2.269232769832637
12389,1.8325327046201976,2.269232769833161
12390,1.832532704620198,2.269232769833684
12391,1.8325327046201967,2.269232769834205
12392,1.8325327046201962,2.2692327698347285
12393,1.8325327046201978,2.2692327698352504
12394,1.8325327046201971,2.2692327698357686
12395,1.8325327046201967,2.2692327698362877
12396,1.8325327046201985,2.269232769836807
12397,1.8325327046201962,2.269232769837324
12398,1.8325327046201962,2.26923276983784
12399,1.8325327046201956,2.2692327698383563
12400,1.832532704620196,2.26923276983887
12401,1.832532704620196,2.2692327698393835
12402,1.8325327046201974,2.2692327698398973
12403,1.8325327046201971,2.269232769840408
12404,1.832532704620197,2.269232769840923
12405,1.8325327046201976,2.269232769841428
12406,1.8325327046201971,2.26923276984194
12407,1.8325327046201967,2.269232769842448
12408,1.832532704620198,2.2692327698429566
12409,1.832532704620198,2.269232769843461
12410,1.832532704620196,2.26923276984397
12411,1.8325327046201945,2.2692327698444728
12412,1.8325327046201974,2.2692327698449777
12413,1.832532704620196,2.2692327698454795
12414,1.832532704620196,2.2692327698459778
12415,1.8325327046201962,2.2692327698464814
12416,1.832532704620198,2.2692327698469814
12417,1.8325327046201962,2.269232769847483
12418,1.832532704620197,2.2692327698479806
12419,1.8325327046201976,2.269232769848476
12420,1.8325327046201962,2.2692327698489736
12421,1.8325327046201987,2.269232769849469
12422,1.8325327046201958,2.2692327698499644
12423,1.832532704620196,2.2692327698504577
12424,1.832532704620198,2.269232769850951
12425,1.8325327046201967,2.269232769851442
12426,1.8325327046201974,2.2692327698519343
12427,1.8325327046201976,2.269232769852425
12428,1.832532704620196,2.269232769852914
12429,1.8325327046201976,2.2692327698534043
12430,1.832532704620197,2.2692327698538897
12431,1.8325327046201971,2.2692327698543773
12432,1.8325327046201974,2.2692327698548644
12433,1.832532704620197,2.269232769855348
12434,1.8325327046201987,2.269232769855832
12435,1.8325327046201987,2.2692327698563166
12436,1.8325327046201971,2.2692327698568
12437,1.832532704620198,2.2692327698572803
12438,1.8325327046201987,2.269232769857763
12439,1.8325327046201976,2.269232769858243
12440,1.832532704620197,2.269232769858724
12441,1.8325327046201976,2.2692327698592005
12442,1.8325327046201976,2.2692327698596815
12443,1.8325327046201974,2.269232769860157
12444,1.8325327046201962,2.269232769860632
12445,1.832532704620197,2.2692327698611092
12446,1.8325327046201962,2.269232769861584
12447,1.8325327046201971,2.269232769862056
12448,1.8325327046201967,2.2692327698625308
12449,1.832532704620197,2.269232769863
12450,1.8325327046201958,2.269232769863472
12451,1.8325327046201962,2.269232769863943
12452,1.8325327046201971,2.269232769864412
12453,1.8325327046201978,2.269232769864881
12454,1.832532704620198,2.26923276986535
12455,1.832532704620198,2.2692327698658152
12456,1.8325327046201985,2.269232769866284
12457,1.8325327046201976,2.269232769866748
12458,1.8325327046201971,2.269232769867213
12459,1.8325327046201971,2.2692327698676773
12460,1.8325327046201962,2.2692327698681405
12461,1.832532704620198,2.2692327698686037
12462,1.8325327046201971,2.2692327698690646
12463,1.832532704620197,2.2692327698695225
12464,1.832532704620198,2.2692327698699843
12465,1.8325327046201954,2.269232769870442
12466,1.8325327046201967,2.269232769870902
12467,1.8325327046201956,2.2692327698713606
12468,1.8325327046201978,2.2692327698718158
12469,1.832532704620197,2.2692327698722723
12470,1.8325327046201967,2.2692327698727284
12471,1.8325327046201971,2.2692327698731822
12472,1.8325327046201967,2.2692327698736348
12473,1.8325327046201962,2.269232769874087
12474,1.832532704620197,2.2692327698745376
12475,1.832532704620197,2.2692327698749915
12476,1.8325327046201956,2.2692327698754404
12477,1.8325327046201976,2.2692327698758916
12478,1.8325327046201958,2.269232769876338
12479,1.8325327046201962,2.2692327698767856
12480,1.8325327046201976,2.2692327698772354
12481,1.8325327046201974,2.2692327698776804
12482,1.832532704620199,2.2692327698781245
12483,1.832532704620197,2.269232769878569
12484,1.832532704620197,2.2692327698790145
12485,1.8325327046201967,2.2692327698794577
12486,1.8325327046201971,2.2692327698799013
12487,1.8325327046201974,2.2692327698803423
12488,1.832532704620197,2.2692327698807824
12489,1.8325327046201978,2.2692327698812234
12490,1.8325327046201974,2.2692327698816634
12491,1.8325327046201967,2.269232769882102
12492,1.832532704620197,2.2692327698825383
12493,1.8325327046201976,2.2692327698829753
12494,1.8325327046201974,2.269232769883412
12495,1.8325327046201985,2.2692327698838506
12496,1.8325327046201974,2.2692327698842845
12497,1.832532704620197,2.269232769884716
12498,1.832532704620197,2.2692327698851513
12499,1.8325327046201971,2.269232769885584
12500,1.832532704620196,2.269232769886014
12501,1.832532704620197,2.2692327698864467
12502,1.8325327046201974,2.2692327698868766
12503,1.8325327046201976,2.2692327698873074
12504,1.8325327046201967,2.2692327698877355
12505,1.8325327046201976,2.269232769888165
12506,1.8325327046201967,2.2692327698885912
12507,1.8325327046201971,2.2692327698890207
12508,1.8325327046201978,2.269232769889444
12509,1.8325327046201985,2.2692327698898698
12510,1.832532704620198,2.2692327698902943
12511,1.8325327046201985,2.2692327698907166
12512,1.8325327046201987,2.2692327698911403
12513,1.832532704620198,2.269232769891562
12514,1.8325327046201971,2.2692327698919823
12515,1.832532704620198,2.2692327698924055
12516,1.8325327046201974,2.2692327698928225
12517,1.8325327046201971,2.2692327698932435
12518,1.8325327046201962,2.2692327698936614
12519,1.8325327046201971,2.2692327698940793
12520,1.8325327046201971,2.2692327698944976
12521,1.8325327046201956,2.269232769894913
12522,1.832532704620196,2.269232769895329
12523,1.8325327046201974,2.269232769895743
12524,1.832532704620197,2.2692327698961554
12525,1.8325327046201958,2.2692327698965697
12526,1.8325327046201971,2.2692327698969814
12527,1.8325327046201971,2.269232769897395
12528,1.8325327046201971,2.269232769897806
12529,1.8325327046201974,2.269232769898215
12530,1.832532704620197,2.269232769898626
12531,1.832532704620197,2.269232769899035
12532,1.832532704620198,2.2692327698994426
12533,1.8325327046201971,2.2692327698998516
12534,1.832532704620197,2.269232769900257
12535,1.8325327046201971,2.2692327699006642
12536,1.8325327046201974,2.269232769901071
12537,1.8325327046201974,2.269232769901475
12538,1.8325327046201978,2.269232769901879
12539,1.8325327046201962,2.269232769902282
12540,1.8325327046201976,2.2692327699026857
12541,1.8325327046201971,2.269232769903087
12542,1.8325327046201956,2.269232769903487
12543,1.8325327046201974,2.2692327699038883
12544,1.8325327046201974,2.269232769904288
12545,1.8325327046201967,2.2692327699046873
12546,1.8325327046201974,2.2692327699050856
12547,1.8325327046201974,2.269232769905484
12548,1.832532704620198,2.269232769905881
12549,1.8325327046201976,2.2692327699062775
12550,1.8325327046201978,2.2692327699066728
12551,1.8325327046201987,2.269232769907067
12552,1.8325327046201985,2.2692327699074624
12553,1.832532704620197,2.269232769907856
12554,1.8325327046201971,2.2692327699082497
12555,1.8325327046201967,2.269232769908641
12556,1.832532704620197,2.269232769909032
12557,1.832532704620197,2.269232769909425
12558,1.8325327046201987,2.2692327699098147
12559,1.8325327046201971,2.2692327699102033
12560,1.8325327046201967,2.269232769910592
12561,1.8325327046201951,2.2692327699109796
12562,1.832532704620196,2.2692327699113677
12563,1.832532704620196,2.2692327699117567
12564,1.832532704620196,2.269232769912141
12565,1.8325327046201967,2.2692327699125285
12566,1.832532704620197,2.2692327699129136
12567,1.8325327046201967,2.269232769913296
12568,1.832532704620197,2.2692327699136814
12569,1.8325327046201971,2.269232769914063
12570,1.8325327046201974,2.269232769914446
12571,1.8325327046201956,2.2692327699148285
12572,1.8325327046201974,2.269232769915208
12573,1.832532704620197,2.2692327699155883
12574,1.8325327046201971,2.269232769915966
12575,1.8325327046201974,2.269232769916347
12576,1.8325327046201978,2.269232769916726
12577,1.8325327046201971,2.2692327699171018
12578,1.8325327046201967,2.2692327699174784
12579,1.8325327046201967,2.269232769917854
12580,1.8325327046201956,2.2692327699182306
12581,1.8325327046201971,2.2692327699186055
12582,1.8325327046201974,2.2692327699189816
12583,1.832532704620197,2.269232769919352
12584,1.8325327046201976,2.2692327699197254
12585,1.8325327046201978,2.269232769920096
12586,1.832532704620198,2.26923276992047
12587,1.832532704620197,2.2692327699208414
12588,1.8325327046201976,2.269232769921212
12589,1.832532704620197,2.269232769921582
12590,1.8325327046201971,2.269232769921949
12591,1.8325327046201976,2.269232769922317
12592,1.832532704620197,2.2692327699226853
12593,1.832532704620196,2.269232769923051
12594,1.832532704620196,2.269232769923418
12595,1.8325327046201971,2.269232769923783
12596,1.8325327046201967,2.269232769924149
12597,1.832532704620197,2.2692327699245136
12598,1.8325327046201967,2.269232769924879
12599,1.832532704620198,2.2692327699252397
12600,1.8325327046201967,2.2692327699256056
12601,1.8325327046201976,2.2692327699259662
12602,1.832532704620198,2.269232769926328
12603,1.8325327046201976,2.2692327699266883
12604,1.8325327046201971,2.269232769927049
12605,1.832532704620197,2.269232769927409
12606,1.832532704620196,2.269232769927767
12607,1.8325327046201974,2.2692327699281263
12608,1.8325327046201976,2.269232769928486
12609,1.8325327046201974,2.2692327699288417
12610,1.8325327046201967,2.2692327699291983
12611,1.8325327046201987,2.2692327699295536
12612,1.8325327046201971,2.269232769929908
12613,1.832532704620197,2.2692327699302615
12614,1.832532704620196,2.269232769930618
12615,1.832532704620196,2.2692327699309707
12616,1.8325327046201967,2.2692327699313233
12617,1.8325327046201967,2.269232769931673
12618,1.832532704620197,2.2692327699320254
12619,1.832532704620197,2.2692327699323775
12620,1.8325327046201956,2.2692327699327253
12621,1.8325327046201962,2.269232769933076
12622,1.832532704620197,2.2692327699334247
12623,1.8325327046201976,2.269232769933774
12624,1.8325327046201971,2.2692327699341215
12625,1.8325327046201985,2.269232769934469
12626,1.8325327046201978,2.2692327699348147
12627,1.8325327046201974,2.269232769935162
12628,1.8325327046201974,2.269232769935506
12629,1.8325327046201976,2.269232769935851
12630,1.8325327046201978,2.269232769936196
12631,1.8325327046201978,2.2692327699365378
12632,1.832532704620196,2.2692327699368815
12633,1.8325327046201971,2.269232769937224
12634,1.832532704620196,2.2692327699375636
12635,1.8325327046201967,2.269232769937907
12636,1.8325327046201976,2.269232769938246
12637,1.8325327046201967,2.269232769938585
12638,1.832532704620196,2.269232769938924
12639,1.8325327046201976,2.2692327699392645
12640,1.8325327046201962,2.2692327699396024
12641,1.8325327046201967,2.269232769939939
12642,1.8325327046201958,2.269232769940277
12643,1.832532704620196,2.269232769940614
12644,1.8325327046201971,2.2692327699409467
12645,1.8325327046201974,2.2692327699412846
12646,1.8325327046201978,2.26923276994162
12647,1.8325327046201971,2.2692327699419534
12648,1.8325327046201971,2.269232769942287
12649,1.832532704620197,2.26923276994262
12650,1.8325327046201958,2.269232769942953
12651,1.832532704620196,2.269232769943286
12652,1.8325327046201978,2.2692327699436166
12653,1.8325327046201976,2.269232769943948
12654,1.8325327046201971,2.269232769944277
12655,1.832532704620197,2.269232769944607
12656,1.8325327046201976,2.269232769944936
12657,1.8325327046201971,2.269232769945264
12658,1.832532704620198,2.269232769945591
12659,1.8325327046201974,2.2692327699459183
12660,1.832532704620196,2.269232769946243
12661,1.8325327046201987,2.2692327699465684
12662,1.8325327046201991,2.269232769946895
12663,1.8325327046201987,2.2692327699472203
12664,1.8325327046201987,2.2692327699475436
12665,1.832532704620198,2.26923276994787
12666,1.832532704620196,2.269232769948192
12667,1.8325327046201985,2.2692327699485157
12668,1.8325327046201978,2.269232769948836
12669,1.8325327046201978,2.269232769949157
12670,1.832532704620197,2.2692327699494768
12671,1.8325327046201962,2.2692327699497996
12672,1.8325327046201962,2.269232769950118
12673,1.832532704620196,2.2692327699504373
12674,1.832532704620197,2.269232769950757
12675,1.8325327046201967,2.2692327699510746
12676,1.8325327046201976,2.2692327699513917
12677,1.8325327046201967,2.2692327699517088
12678,1.832532704620196,2.269232769952025
12679,1.832532704620196,2.2692327699523416
12680,1.8325327046201971,2.2692327699526587
12681,1.8325327046201978,2.269232769952972
12682,1.832532704620198,2.2692327699532875
12683,1.8325327046201978,2.269232769953601
12684,1.8325327046201974,2.269232769953913
12685,1.8325327046201978,2.269232769954226
12686,1.8325327046201976,2.269232769954538
12687,1.8325327046201971,2.2692327699548493
12688,1.832532704620197,2.2692327699551607
12689,1.8325327046201978,2.26923276995547
12690,1.8325327046201978,2.26923276995578
12691,1.832532704620198,2.269232769956092
