epoch,Train (k=2),Test (k=2),Train (k=3),Test (k=3),Train (k=5),Test (k=5),Train (k=10),Test (k=10)
18354,1.7399848607092392,2.4346854598091117,1.7658626656470322,2.621327556264777,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18355,1.7399848607092347,2.434685459822215,1.76586266564703,2.621327556264761,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18356,1.7399848607092352,2.4346854598353027,1.7658626656470287,2.6213275562647493,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18357,1.7399848607092345,2.434685459848379,1.765862665647033,2.6213275562647356,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18358,1.7399848607092443,2.434685459861438,1.7658626656470313,2.6213275562647236,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18359,1.7399848607092379,2.4346854598744905,1.7658626656470293,2.6213275562647076,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18360,1.7399848607092407,2.434685459887527,1.76586266564703,2.6213275562646943,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18361,1.7399848607092365,2.4346854599005523,1.7658626656470287,2.6213275562646823,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18362,1.7399848607092423,2.4346854599135703,1.7658626656470338,2.621327556264668,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18363,1.739984860709241,2.434685459926566,1.76586266564703,2.621327556264655,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18364,1.7399848607092354,2.4346854599395544,1.7658626656470275,2.6213275562646428,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18365,1.7399848607092379,2.434685459952524,1.7658626656470329,2.6213275562646294,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18366,1.7399848607092394,2.4346854599654906,1.7658626656470322,2.621327556264615,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18367,1.739984860709242,2.434685459978432,1.7658626656470278,2.6213275562646055,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18368,1.739984860709236,2.434685459991371,1.7658626656470322,2.6213275562645895,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18369,1.7399848607092414,2.434685460004293,1.765862665647034,2.621327556264579,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18370,1.7399848607092416,2.4346854600172136,1.765862665647032,2.621327556264566,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18371,1.73998486070924,2.434685460030106,1.7658626656470293,2.621327556264551,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18372,1.7399848607092345,2.4346854600429886,1.765862665647031,2.621327556264539,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18373,1.73998486070924,2.434685460055868,1.7658626656470329,2.6213275562645264,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18374,1.7399848607092394,2.434685460068722,1.7658626656470338,2.621327556264515,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18375,1.7399848607092383,2.4346854600815715,1.7658626656470282,2.621327556264501,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18376,1.7399848607092387,2.4346854600944106,1.7658626656470304,2.621327556264486,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18377,1.7399848607092363,2.4346854601072323,1.7658626656470287,2.6213275562644753,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18378,1.7399848607092367,2.434685460120039,1.7658626656470335,2.6213275562644607,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18379,1.7399848607092385,2.434685460132839,1.7658626656470353,2.621327556264452,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18380,1.7399848607092427,2.434685460145631,1.7658626656470318,2.6213275562644367,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18381,1.7399848607092416,2.434685460158402,1.7658626656470304,2.621327556264423,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18382,1.7399848607092407,2.4346854601711616,1.7658626656470329,2.6213275562644123,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18383,1.7399848607092339,2.4346854601839114,1.7658626656470318,2.6213275562643994,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18384,1.7399848607092416,2.434685460196647,1.76586266564703,2.6213275562643856,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18385,1.7399848607092414,2.4346854602093737,1.7658626656470335,2.6213275562643723,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18386,1.7399848607092352,2.4346854602220898,1.765862665647033,2.6213275562643603,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18387,1.739984860709235,2.4346854602347836,1.76586266564703,2.6213275562643483,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18388,1.739984860709245,2.434685460247476,1.765862665647033,2.621327556264336,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18389,1.7399848607092432,2.4346854602601486,1.765862665647033,2.621327556264322,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18390,1.7399848607092383,2.434685460272809,1.765862665647029,2.621327556264312,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18391,1.7399848607092419,2.434685460285466,1.7658626656470293,2.621327556264298,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18392,1.739984860709235,2.434685460298103,1.7658626656470293,2.621327556264285,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18393,1.7399848607092427,2.434685460310728,1.765862665647034,2.6213275562642715,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18394,1.7399848607092416,2.4346854603233465,1.7658626656470335,2.6213275562642626,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18395,1.73998486070924,2.434685460335948,1.7658626656470318,2.621327556264247,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18396,1.7399848607092454,2.4346854603485393,1.7658626656470322,2.621327556264235,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18397,1.7399848607092405,2.4346854603611123,1.7658626656470329,2.6213275562642235,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18398,1.7399848607092387,2.4346854603736845,1.7658626656470275,2.62132755626421,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18399,1.7399848607092376,2.4346854603862345,1.7658626656470322,2.6213275562641964,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18400,1.7399848607092394,2.4346854603987755,1.7658626656470349,2.621327556264184,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18401,1.739984860709231,2.434685460411304,1.7658626656470293,2.621327556264173,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18402,1.7399848607092379,2.4346854604238195,1.765862665647032,2.6213275562641605,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18403,1.7399848607092387,2.434685460436328,1.76586266564703,2.6213275562641463,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18404,1.7399848607092403,2.434685460448826,1.7658626656470322,2.6213275562641347,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18405,1.7399848607092352,2.4346854604613086,1.7658626656470329,2.6213275562641214,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18406,1.7399848607092374,2.434685460473774,1.7658626656470326,2.621327556264109,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18407,1.7399848607092387,2.434685460486231,1.7658626656470329,2.6213275562640965,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18408,1.7399848607092443,2.4346854604986814,1.7658626656470275,2.6213275562640823,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18409,1.7399848607092392,2.4346854605111057,1.765862665647031,2.6213275562640685,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18410,1.739984860709238,2.4346854605235353,1.7658626656470322,2.621327556264059,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18411,1.7399848607092394,2.434685460535942,1.7658626656470304,2.621327556264047,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18412,1.7399848607092414,2.4346854605483377,1.7658626656470318,2.621327556264034,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18413,1.739984860709241,2.4346854605607176,1.7658626656470293,2.621327556264023,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18414,1.7399848607092396,2.434685460573088,1.7658626656470329,2.621327556264008,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18415,1.7399848607092356,2.4346854605854547,1.7658626656470322,2.621327556263997,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18416,1.7399848607092372,2.434685460597801,1.7658626656470358,2.621327556263982,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18417,1.7399848607092414,2.434685460610149,1.7658626656470335,2.621327556263975,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18418,1.739984860709239,2.434685460622466,1.76586266564703,2.6213275562639597,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18419,1.7399848607092376,2.4346854606347783,1.7658626656470322,2.621327556263947,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18420,1.739984860709241,2.4346854606470822,1.7658626656470338,2.6213275562639358,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18421,1.739984860709245,2.4346854606593764,1.7658626656470318,2.6213275562639233,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18422,1.7399848607092419,2.43468546067165,1.7658626656470335,2.6213275562639087,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18423,1.7399848607092392,2.4346854606839226,1.7658626656470344,2.621327556263896,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18424,1.7399848607092374,2.434685460696167,1.765862665647026,2.6213275562638847,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18425,1.73998486070924,2.434685460708413,1.76586266564703,2.621327556263872,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18426,1.7399848607092374,2.434685460720645,1.76586266564703,2.6213275562638607,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18427,1.739984860709237,2.4346854607328607,1.7658626656470329,2.6213275562638465,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18428,1.7399848607092365,2.4346854607450683,1.7658626656470287,2.621327556263834,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18429,1.7399848607092405,2.434685460757259,1.765862665647031,2.621327556263824,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18430,1.7399848607092405,2.434685460769445,1.7658626656470282,2.621327556263813,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18431,1.7399848607092345,2.434685460781622,1.765862665647032,2.6213275562637994,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18432,1.7399848607092405,2.4346854607937845,1.76586266564703,2.621327556263788,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18433,1.7399848607092403,2.434685460805931,1.7658626656470322,2.6213275562637777,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18434,1.7399848607092352,2.4346854608180597,1.7658626656470287,2.621327556263765,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18435,1.739984860709241,2.43468546083018,1.7658626656470278,2.621327556263752,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18436,1.7399848607092359,2.434685460842296,1.7658626656470287,2.6213275562637377,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18437,1.7399848607092394,2.4346854608543986,1.7658626656470318,2.621327556263728,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18438,1.739984860709236,2.4346854608664836,1.7658626656470287,2.6213275562637155,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18439,1.7399848607092365,2.434685460878565,1.7658626656470326,2.6213275562637035,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18440,1.7399848607092427,2.43468546089063,1.7658626656470329,2.62132755626369,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18441,1.7399848607092363,2.4346854609026836,1.7658626656470335,2.6213275562636786,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18442,1.7399848607092352,2.4346854609147246,1.7658626656470318,2.621327556263668,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18443,1.7399848607092367,2.4346854609267656,1.7658626656470338,2.621327556263655,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18444,1.7399848607092365,2.4346854609387827,1.765862665647031,2.6213275562636453,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18445,1.7399848607092407,2.4346854609507904,1.7658626656470318,2.621327556263632,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18446,1.7399848607092399,2.434685460962782,1.765862665647031,2.621327556263619,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18447,1.7399848607092385,2.4346854609747672,1.7658626656470318,2.6213275562636076,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18448,1.7399848607092392,2.4346854609867403,1.7658626656470335,2.621327556263595,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18449,1.7399848607092399,2.434685460998697,1.7658626656470318,2.6213275562635854,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18450,1.7399848607092372,2.4346854610106465,1.7658626656470322,2.6213275562635725,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18451,1.7399848607092379,2.4346854610225956,1.7658626656470329,2.6213275562635614,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18452,1.7399848607092379,2.4346854610345137,1.7658626656470318,2.6213275562635494,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18453,1.739984860709234,2.434685461046435,1.7658626656470275,2.621327556263536,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18454,1.7399848607092372,2.434685461058332,1.7658626656470287,2.621327556263527,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18455,1.739984860709239,2.434685461070228,1.7658626656470273,2.6213275562635134,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18456,1.7399848607092359,2.434685461082105,1.7658626656470318,2.6213275562635023,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18457,1.739984860709241,2.434685461093977,1.7658626656470329,2.621327556263493,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18458,1.7399848607092328,2.4346854611058384,1.7658626656470302,2.6213275562634792,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18459,1.7399848607092399,2.434685461117679,1.765862665647033,2.621327556263468,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18460,1.7399848607092379,2.4346854611295203,1.7658626656470304,2.621327556263456,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18461,1.7399848607092379,2.434685461141341,1.7658626656470302,2.6213275562634437,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18462,1.7399848607092396,2.4346854611531463,1.7658626656470322,2.621327556263433,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18463,1.7399848607092419,2.434685461164953,1.765862665647034,2.6213275562634197,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18464,1.7399848607092383,2.434685461176741,1.76586266564703,2.621327556263408,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18465,1.739984860709236,2.4346854611885216,1.7658626656470313,2.6213275562634006,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18466,1.7399848607092352,2.4346854612002877,1.7658626656470287,2.6213275562633847,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18467,1.7399848607092392,2.434685461212041,1.7658626656470326,2.621327556263377,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18468,1.739984860709235,2.4346854612237925,1.76586266564703,2.6213275562633642,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18469,1.7399848607092392,2.4346854612355147,1.7658626656470322,2.6213275562633505,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18470,1.7399848607092396,2.4346854612472377,1.7658626656470304,2.62132755626334,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18471,1.739984860709232,2.4346854612589532,1.7658626656470318,2.621327556263327,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18472,1.7399848607092372,2.4346854612706474,1.765862665647031,2.6213275562633176,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18473,1.7399848607092367,2.434685461282339,1.7658626656470322,2.6213275562633065,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18474,1.7399848607092376,2.4346854612940136,1.7658626656470329,2.6213275562632923,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18475,1.7399848607092423,2.434685461305674,1.7658626656470322,2.6213275562632816,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18476,1.7399848607092432,2.434685461317328,1.7658626656470275,2.6213275562632705,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18477,1.7399848607092387,2.4346854613289755,1.7658626656470287,2.621327556263258,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18478,1.7399848607092372,2.4346854613406057,1.7658626656470309,2.6213275562632465,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18479,1.7399848607092354,2.43468546135223,1.765862665647031,2.6213275562632363,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18480,1.7399848607092394,2.434685461363838,1.7658626656470344,2.6213275562632243,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18481,1.7399848607092383,2.434685461375432,1.765862665647033,2.6213275562632146,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18482,1.7399848607092385,2.434685461387019,1.7658626656470304,2.6213275562632012,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18483,1.7399848607092374,2.434685461398597,1.765862665647032,2.621327556263189,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18484,1.739984860709236,2.4346854614101523,1.7658626656470302,2.621327556263179,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18485,1.7399848607092374,2.4346854614217097,1.7658626656470318,2.621327556263166,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18486,1.7399848607092419,2.4346854614332476,1.7658626656470335,2.621327556263155,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18487,1.7399848607092392,2.434685461444781,1.7658626656470284,2.621327556263148,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18488,1.7399848607092352,2.4346854614562967,1.7658626656470329,2.6213275562631324,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18489,1.7399848607092394,2.434685461467806,1.765862665647031,2.621327556263123,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18490,1.7399848607092352,2.434685461479304,1.76586266564703,2.6213275562631098,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18491,1.739984860709243,2.4346854614907807,1.7658626656470318,2.6213275562630987,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18492,1.7399848607092403,2.434685461502259,1.7658626656470318,2.6213275562630893,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18493,1.7399848607092399,2.4346854615137206,1.765862665647032,2.621327556263077,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18494,1.739984860709241,2.434685461525173,1.7658626656470329,2.621327556263065,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18495,1.739984860709236,2.4346854615366165,1.7658626656470344,2.621327556263053,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18496,1.739984860709239,2.434685461548041,1.7658626656470287,2.621327556263043,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18497,1.7399848607092405,2.434685461559463,1.7658626656470304,2.621327556263032,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18498,1.7399848607092456,2.434685461570876,1.765862665647031,2.62132755626302,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18499,1.7399848607092396,2.434685461582272,1.7658626656470322,2.6213275562630103,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18500,1.739984860709239,2.4346854615936535,1.7658626656470318,2.621327556262998,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18501,1.7399848607092367,2.434685461605028,1.7658626656470318,2.6213275562629867,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18502,1.7399848607092374,2.4346854616163895,1.7658626656470322,2.6213275562629765,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18503,1.7399848607092396,2.4346854616277454,1.7658626656470282,2.6213275562629623,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18504,1.7399848607092387,2.4346854616390847,1.765862665647032,2.6213275562629543,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18505,1.7399848607092405,2.43468546165042,1.7658626656470309,2.621327556262941,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18506,1.739984860709241,2.4346854616617364,1.7658626656470358,2.621327556262932,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18507,1.7399848607092372,2.4346854616730456,1.7658626656470322,2.6213275562629197,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18508,1.7399848607092347,2.4346854616843467,1.7658626656470295,2.621327556262909,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18509,1.7399848607092396,2.4346854616956306,1.765862665647032,2.6213275562628975,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18510,1.7399848607092403,2.4346854617069096,1.7658626656470335,2.621327556262887,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18511,1.7399848607092356,2.4346854617181797,1.7658626656470335,2.621327556262876,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18512,1.7399848607092387,2.434685461729437,1.76586266564703,2.6213275562628673,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18513,1.7399848607092359,2.4346854617406715,1.765862665647031,2.6213275562628526,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18514,1.7399848607092385,2.4346854617519096,1.7658626656470353,2.621327556262843,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18515,1.7399848607092367,2.4346854617631286,1.765862665647029,2.621327556262831,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18516,1.7399848607092394,2.4346854617743436,1.7658626656470309,2.6213275562628207,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18517,1.7399848607092392,2.434685461785545,1.7658626656470353,2.621327556262808,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18518,1.739984860709238,2.4346854617967337,1.7658626656470335,2.6213275562628,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18519,1.739984860709242,2.4346854618079075,1.765862665647033,2.621327556262788,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18520,1.7399848607092314,2.4346854618190856,1.7658626656470309,2.6213275562627776,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18521,1.7399848607092425,2.4346854618302327,1.7658626656470318,2.6213275562627683,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18522,1.7399848607092399,2.434685461841378,1.765862665647032,2.6213275562627545,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18523,1.7399848607092394,2.434685461852518,1.765862665647031,2.621327556262743,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18524,1.7399848607092376,2.434685461863633,1.7658626656470318,2.621327556262733,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18525,1.7399848607092396,2.4346854618747464,1.7658626656470322,2.62132755626272,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18526,1.7399848607092352,2.434685461885855,1.765862665647034,2.621327556262711,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18527,1.7399848607092379,2.434685461896949,1.765862665647029,2.6213275562627003,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18528,1.7399848607092407,2.4346854619080296,1.76586266564703,2.6213275562626888,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18529,1.7399848607092363,2.4346854619190976,1.76586266564703,2.6213275562626794,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18530,1.7399848607092385,2.43468546193016,1.76586266564703,2.621327556262669,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18531,1.7399848607092379,2.4346854619412053,1.76586266564703,2.6213275562626563,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18532,1.7399848607092434,2.4346854619522422,1.765862665647031,2.6213275562626457,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18533,1.739984860709236,2.43468546196327,1.7658626656470313,2.6213275562626364,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18534,1.7399848607092427,2.4346854619742935,1.7658626656470329,2.6213275562626253,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18535,1.7399848607092374,2.4346854619852953,1.76586266564703,2.621327556262614,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18536,1.739984860709241,2.434685461996287,1.765862665647031,2.6213275562626044,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18537,1.7399848607092387,2.4346854620072738,1.7658626656470329,2.6213275562625933,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18538,1.7399848607092379,2.434685462018247,1.7658626656470313,2.6213275562625795,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18539,1.7399848607092339,2.434685462029215,1.7658626656470353,2.621327556262572,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18540,1.7399848607092385,2.434685462040161,1.7658626656470326,2.621327556262559,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18541,1.7399848607092419,2.4346854620511116,1.7658626656470318,2.6213275562625484,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18542,1.7399848607092379,2.4346854620620353,1.7658626656470322,2.621327556262539,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18543,1.739984860709238,2.434685462072967,1.7658626656470322,2.621327556262529,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18544,1.7399848607092363,2.434685462083872,1.7658626656470335,2.6213275562625173,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18545,1.7399848607092354,2.4346854620947744,1.7658626656470329,2.6213275562625085,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
